18
18
18
25
19
76
21
14
32
17
16
87
19
30
44
87
26
34
36
42
27
52
55
40
108
79
85
52
68
86
83
323
500
198
273
451
286
267
304
252
285
223
368
255
230
219
267
233
256
221
